clave_entidad,entidad_federativa,clave_municipio,municipio,grupo,poblacion,pobreza_porcentaje,carencia_rezago_educativo_porcentaje,carencia_servicios_de_salud_porcentaje,carencia_seguridad_social_porcentaje,carencia_calidad_espacios_vivienda_porcentaje,carencia_servicios_basicos_vivienda_porcentaje,carencia_alimentacion_nutritiva_calidad_porcentaje,ingreso_inferior_a_lpi_porcentaje,periodo,entidad,entidad_federativa_etq
20,Oaxaca,20263,San Miguel Coatlán,Población por sexo: hombres,1460,90.27027,42.896743,13.721414,88.426888,49.75745,65.904366,27.720028,90.876646,2020-01-01,Oaxaca,Oaxaca
20,Oaxaca,20264,San Miguel Chicahua,Población por sexo: hombres,961,91.690033,20.920044,-999.0,85.43264,22.45345,83.13253,30.33954,92.082147,2020-01-01,Oaxaca,Oaxaca
20,Oaxaca,20265,San Miguel Chimalapa,Población por sexo: hombres,3439,77.116424,29.58123,18.681319,76.091476,26.700327,73.507574,47.876448,78.403623,2020-01-01,Oaxaca,Oaxaca
20,Oaxaca,20266,San Miguel del Puerto,Población por sexo: hombres,4226,47.346172,34.617248,20.00969,82.388566,33.599806,86.870155,15.964147,47.459302,2020-01-01,Oaxaca,Oaxaca
20,Oaxaca,20267,San Miguel del Río,Población por sexo: hombres,122,81.256198,33.884298,49.586777,78.512397,15.702479,51.239669,7.438017,81.834711,2020-01-01,Oaxaca,Oaxaca
20,Oaxaca,20268,San Miguel Ejutla,Población por sexo: hombres,539,62.752328,25.698324,37.988827,81.936685,19.366853,42.83054,19.925512,64.873371,2020-01-01,Oaxaca,Oaxaca
20,Oaxaca,20269,San Miguel el Grande,Población por sexo: hombres,1984,69.231809,10.239085,15.592516,75.0,23.232848,78.222453,20.738046,70.288981,2020-01-01,Oaxaca,Oaxaca
20,Oaxaca,20270,San Miguel Huautla,Población por sexo: hombres,602,97.102752,23.302752,7.33945,83.669725,33.761468,98.348624,51.009174,97.126606,2020-01-01,Oaxaca,Oaxaca
20,Oaxaca,20271,San Miguel Mixtepec,Población por sexo: hombres,1574,98.709441,32.380319,18.882979,93.550532,44.015957,95.611702,61.835106,98.906915,2020-01-01,Oaxaca,Oaxaca
20,Oaxaca,20272,San Miguel Panixtlahuaca,Población por sexo: hombres,2758,95.807591,36.7531,35.588125,90.154077,33.032694,83.352123,9.470124,96.447952,2020-01-01,Oaxaca,Oaxaca
20,Oaxaca,20273,San Miguel Peras,Población por sexo: hombres,1826,96.637999,31.028668,23.440135,91.455874,50.758853,92.13041,31.984261,96.859472,2020-01-01,Oaxaca,Oaxaca
20,Oaxaca,20274,San Miguel Piedras,Población por sexo: hombres,627,95.086716,19.00369,20.479705,88.560886,33.948339,99.630996,44.464945,95.086716,2020-01-01,Oaxaca,Oaxaca
20,Oaxaca,20275,San Miguel Quetzaltepec,Población por sexo: hombres,3536,95.675808,42.95612,21.680139,86.720554,-999.0,76.096998,19.341801,96.593533,2020-01-01,Oaxaca,Oaxaca
20,Oaxaca,20276,San Miguel Santa Flor,Población por sexo: hombres,361,93.146067,58.707865,12.921348,58.426966,23.033708,70.224719,-999.0,93.421348,2020-01-01,Oaxaca,Oaxaca
20,Oaxaca,20277,Villa Sola de Vega,Población por sexo: hombres,6990,87.313668,33.339762,55.210067,87.169639,34.746681,79.478602,19.578774,87.94691,2020-01-01,Oaxaca,Oaxaca
20,Oaxaca,20278,San Miguel Soyaltepec,Población por sexo: hombres,17322,78.523148,28.115051,27.627227,81.273559,25.557221,87.18649,58.333161,79.045217,2020-01-01,Oaxaca,Oaxaca
20,Oaxaca,20279,San Miguel Suchixtepec,Población por sexo: hombres,1404,90.460517,28.560886,32.177122,84.280443,16.605166,81.03321,9.151292,91.42583,2020-01-01,Oaxaca,Oaxaca
20,Oaxaca,20280,Villa Talea de Castro,Población por sexo: hombres,944,80.79288,24.487594,27.076591,79.719525,16.289105,38.942826,7.335491,84.666667,2020-01-01,Oaxaca,Oaxaca
20,Oaxaca,20281,San Miguel Tecomatlán,Población por sexo: hombres,154,64.348684,25.0,30.921053,69.078947,3.947368,42.105263,14.473684,65.986842,2020-01-01,Oaxaca,Oaxaca
20,Oaxaca,20282,San Miguel Tenango,Población por sexo: hombres,334,85.361446,24.096386,16.26506,78.012048,-999.0,-999.0,29.819277,90.653614,2020-01-01,Oaxaca,Oaxaca
20,Oaxaca,20283,San Miguel Tequixtepec,Población por sexo: hombres,496,79.495935,25.609756,-999.0,75.0,15.243902,55.487805,-999.0,82.420732,2020-01-01,Oaxaca,Oaxaca
20,Oaxaca,20284,San Miguel Tilquiápam,Población por sexo: hombres,1411,98.769065,48.489209,44.892086,85.683453,40.215827,89.640288,25.971223,98.91295,2020-01-01,Oaxaca,Oaxaca
20,Oaxaca,20285,San Miguel Tlacamama,Población por sexo: hombres,1785,65.432479,24.444444,20.854701,82.962963,31.680912,74.074074,23.703704,66.182336,2020-01-01,Oaxaca,Oaxaca
20,Oaxaca,20286,San Miguel Tlacotepec,Población por sexo: hombres,1426,74.376737,39.136796,47.768837,82.150695,19.824433,42.428676,36.21068,75.242136,2020-01-01,Oaxaca,Oaxaca
20,Oaxaca,20287,San Miguel Tulancingo,Población por sexo: hombres,134,68.291045,19.402985,26.865672,46.268657,-999.0,-999.0,10.447761,92.477612,2020-01-01,Oaxaca,Oaxaca
20,Oaxaca,20288,San Miguel Yotao,Población por sexo: hombres,270,97.684411,27.756654,15.209125,92.015209,33.079848,85.931559,55.513308,97.684411,2020-01-01,Oaxaca,Oaxaca
20,Oaxaca,20289,San Nicolás,Población por sexo: hombres,583,81.697232,30.103806,25.259516,83.217993,23.183391,81.487889,18.3391,81.965398,2020-01-01,Oaxaca,Oaxaca
20,Oaxaca,20290,San Nicolás Hidalgo,Población por sexo: hombres,501,66.599598,31.991952,32.595573,82.897384,13.279678,48.89336,44.064386,67.269618,2020-01-01,Oaxaca,Oaxaca
20,Oaxaca,20291,San Pablo Coatlán,Población por sexo: hombres,2109,89.722599,27.788555,14.597478,87.00291,26.188167,80.116392,-999.0,90.559166,2020-01-01,Oaxaca,Oaxaca
20,Oaxaca,20292,San Pablo Cuatro Venados,Población por sexo: hombres,717,98.269287,16.739447,36.098981,89.082969,39.883552,96.652111,14.11936,98.551674,2020-01-01,Oaxaca,Oaxaca
20,Oaxaca,20293,San Pablo Etla,Población por sexo: hombres,9231,19.886095,7.122811,45.436872,52.430065,5.038762,10.649106,10.166011,22.793476,2020-01-01,Oaxaca,Oaxaca
20,Oaxaca,20294,San Pablo Huitzo,Población por sexo: hombres,3365,48.541916,12.155689,37.215569,63.862275,11.167665,35.299401,15.08982,53.262575,2020-01-01,Oaxaca,Oaxaca
20,Oaxaca,20295,San Pablo Huixtepec,Población por sexo: hombres,4314,54.396028,21.066294,60.296296,74.249015,20.826367,29.110619,15.066481,56.917307,2020-01-01,Oaxaca,Oaxaca
20,Oaxaca,20296,San Pablo Macuiltianguis,Población por sexo: hombres,473,83.217582,28.351648,-999.0,71.208791,-999.0,41.758242,-999.0,87.863736,2020-01-01,Oaxaca,Oaxaca
20,Oaxaca,20297,San Pablo Tijaltepec,Población por sexo: hombres,1284,97.43131,19.089457,-999.0,97.364217,37.859425,98.003195,-999.0,97.43131,2020-01-01,Oaxaca,Oaxaca
20,Oaxaca,20298,San Pablo Villa de Mitla,Población por sexo: hombres,6283,70.625974,30.431469,62.563413,86.705124,14.818413,41.39952,17.509248,72.332856,2020-01-01,Oaxaca,Oaxaca
20,Oaxaca,20299,San Pablo Yaganiza,Población por sexo: hombres,543,82.595865,25.18797,16.165414,72.932331,24.24812,47.556391,11.842105,90.028195,2020-01-01,Oaxaca,Oaxaca
20,Oaxaca,20300,San Pedro Amuzgos,Población por sexo: hombres,3064,86.063108,34.306814,28.23095,83.450822,26.25042,78.449144,44.847264,87.516616,2020-01-01,Oaxaca,Oaxaca
20,Oaxaca,20301,San Pedro Apóstol,Población por sexo: hombres,746,61.589744,22.94197,22.672065,77.192982,38.05668,38.05668,19.433198,62.843455,2020-01-01,Oaxaca,Oaxaca
20,Oaxaca,20302,San Pedro Atoyac,Población por sexo: hombres,2115,93.605755,36.019185,11.606715,64.98801,40.623501,93.045564,26.47482,94.447962,2020-01-01,Oaxaca,Oaxaca
20,Oaxaca,20303,San Pedro Cajonos,Población por sexo: hombres,493,79.447853,21.676892,41.513292,85.276074,29.856851,29.243354,17.177914,81.505112,2020-01-01,Oaxaca,Oaxaca
20,Oaxaca,20304,San Pedro Coxcaltepec Cántaros,Población por sexo: hombres,335,94.872727,23.030303,-999.0,80.30303,-999.0,86.666667,-999.0,95.263636,2020-01-01,Oaxaca,Oaxaca
20,Oaxaca,20305,San Pedro Comitancillo,Población por sexo: hombres,2059,31.238821,10.663391,9.238329,52.628993,11.744472,31.056511,30.909091,34.712531,2020-01-01,Oaxaca,Oaxaca
20,Oaxaca,20306,San Pedro el Alto,Población por sexo: hombres,2254,92.539539,40.804338,17.080886,69.362856,44.735653,70.537732,42.657027,94.582467,2020-01-01,Oaxaca,Oaxaca
20,Oaxaca,20307,San Pedro Huamelula,Población por sexo: hombres,4843,44.208632,19.473684,21.094737,67.494737,24.610526,100.0,29.6,44.208632,2020-01-01,Oaxaca,Oaxaca
20,Oaxaca,20308,San Pedro Huilotepec,Población por sexo: hombres,1623,67.324594,17.041199,17.72784,59.48814,49.812734,62.109863,46.441948,71.2397,2020-01-01,Oaxaca,Oaxaca
20,Oaxaca,20309,San Pedro Ixcatlán,Población por sexo: hombres,4989,88.797255,34.580994,15.346226,81.700977,54.730713,93.20025,52.755251,89.523394,2020-01-01,Oaxaca,Oaxaca
20,Oaxaca,20310,San Pedro Ixtlahuaca,Población por sexo: hombres,8304,54.553961,20.665828,54.503293,79.547105,31.951231,68.502814,24.690103,55.645778,2020-01-01,Oaxaca,Oaxaca
20,Oaxaca,20311,San Pedro Jaltepetongo,Población por sexo: hombres,231,95.731602,27.272727,3.896104,78.354978,66.666667,95.238095,3.463203,96.134199,2020-01-01,Oaxaca,Oaxaca
20,Oaxaca,20312,San Pedro Jicayán,Población por sexo: hombres,6106,84.687346,23.278563,45.412308,82.396166,27.456753,93.106797,56.013813,85.090227,2020-01-01,Oaxaca,Oaxaca
20,Oaxaca,20313,San Pedro Jocotipac,Población por sexo: hombres,344,88.414706,31.470588,-999.0,72.058824,22.058824,82.058824,22.352941,91.491176,2020-01-01,Oaxaca,Oaxaca
20,Oaxaca,20314,San Pedro Juchatengo,Población por sexo: hombres,841,75.138554,27.831325,53.13253,84.939759,18.674699,28.072289,9.638554,77.557831,2020-01-01,Oaxaca,Oaxaca
20,Oaxaca,20315,San Pedro Mártir,Población por sexo: hombres,864,65.917062,29.146919,50.829384,84.597156,70.379147,95.260664,28.317536,65.945498,2020-01-01,Oaxaca,Oaxaca
20,Oaxaca,20316,San Pedro Mártir Quiechapa,Población por sexo: hombres,346,88.930931,24.624625,21.921922,86.186186,26.726727,82.882883,53.453453,89.792793,2020-01-01,Oaxaca,Oaxaca
20,Oaxaca,20317,San Pedro Mártir Yucuxaco,Población por sexo: hombres,601,84.935919,16.863406,57.67285,82.124789,22.934233,85.328836,24.451939,85.682968,2020-01-01,Oaxaca,Oaxaca
20,Oaxaca,20318,San Pedro Mixtepec,Población por sexo: hombres,20995,51.305496,22.373958,51.97784,75.562905,20.700335,30.437732,22.850387,54.107576,2020-01-01,Oaxaca,Oaxaca
20,Oaxaca,20319,San Pedro Mixtepec,Población por sexo: hombres,470,90.823276,23.706897,22.62931,71.12069,28.87931,62.068966,17.025862,95.536638,2020-01-01,Oaxaca,Oaxaca
20,Oaxaca,20320,San Pedro Molinos,Población por sexo: hombres,338,86.188623,17.065868,26.047904,71.257485,18.263473,74.251497,24.251497,88.371257,2020-01-01,Oaxaca,Oaxaca
20,Oaxaca,20321,San Pedro Nopala,Población por sexo: hombres,358,96.237288,26.553672,-999.0,87.288136,-999.0,64.40678,56.497175,96.985876,2020-01-01,Oaxaca,Oaxaca
20,Oaxaca,20322,San Pedro Ocopetatillo,Población por sexo: hombres,348,95.772595,46.355685,11.370262,85.131195,30.90379,77.842566,37.317784,96.559767,2020-01-01,Oaxaca,Oaxaca
20,Oaxaca,20323,San Pedro Ocotepec,Población por sexo: hombres,1198,92.376162,28.571429,-999.0,89.940828,25.69738,68.892646,-999.0,93.02874,2020-01-01,Oaxaca,Oaxaca
20,Oaxaca,20324,San Pedro Pochutla,Población por sexo: hombres,25803,46.405534,27.118059,51.978791,78.619406,25.090602,62.943291,23.550066,47.334128,2020-01-01,Oaxaca,Oaxaca
20,Oaxaca,20325,San Pedro Quiatoni,Población por sexo: hombres,5775,95.934629,40.742049,23.568905,88.19788,41.607774,82.279152,24.59364,96.159011,2020-01-01,Oaxaca,Oaxaca
20,Oaxaca,20326,San Pedro Sochiápam,Población por sexo: hombres,2436,94.169378,33.625365,26.533166,84.647476,29.328327,68.126825,58.865248,96.44806,2020-01-01,Oaxaca,Oaxaca
20,Oaxaca,20327,San Pedro Tapanatepec,Población por sexo: hombres,7971,53.045417,36.890894,49.439869,78.348879,18.368831,60.75733,37.381397,54.239452,2020-01-01,Oaxaca,Oaxaca
20,Oaxaca,20328,San Pedro Taviche,Población por sexo: hombres,695,95.058224,35.6623,-999.0,93.0131,33.770015,88.355167,26.783115,95.061135,2020-01-01,Oaxaca,Oaxaca
20,Oaxaca,20329,San Pedro Teozacoalco,Población por sexo: hombres,573,91.912811,23.843416,35.053381,83.096085,38.790036,84.163701,43.772242,92.631673,2020-01-01,Oaxaca,Oaxaca
20,Oaxaca,20330,San Pedro Teutila,Población por sexo: hombres,2099,93.138942,34.134615,14.182692,88.894231,21.298077,88.990385,51.682692,93.491346,2020-01-01,Oaxaca,Oaxaca
20,Oaxaca,20331,San Pedro Tidaá,Población por sexo: hombres,455,87.196759,34.027778,16.435185,73.37963,18.287037,71.296296,38.888889,89.391204,2020-01-01,Oaxaca,Oaxaca
20,Oaxaca,20332,San Pedro Topiltepec,Población por sexo: hombres,183,80.55,24.444444,-999.0,70.555556,-999.0,44.444444,-999.0,87.372222,2020-01-01,Oaxaca,Oaxaca
20,Oaxaca,20333,San Pedro Totolápam,Población por sexo: hombres,1612,46.48031,22.272434,29.180116,60.296966,18.205294,37.056165,15.493867,-999.0,2020-01-01,Oaxaca,Oaxaca
20,Oaxaca,20334,Villa de Tututepec,Población por sexo: hombres,24514,61.143173,32.875569,25.762825,83.332638,29.139709,57.419543,36.628125,62.548524,2020-01-01,Oaxaca,Oaxaca
20,Oaxaca,20335,San Pedro Yaneri,Población por sexo: hombres,418,93.620192,30.769231,10.576923,88.461538,-999.0,79.567308,-999.0,93.858173,2020-01-01,Oaxaca,Oaxaca
20,Oaxaca,20336,San Pedro Yólox,Población por sexo: hombres,816,84.816708,31.546135,8.104738,87.531172,10.972569,32.294264,9.975062,85.750623,2020-01-01,Oaxaca,Oaxaca
20,Oaxaca,20337,San Pedro y San Pablo Ayutla,Población por sexo: hombres,2527,80.612348,41.033179,29.525409,77.278454,39.9832,65.51869,22.00756,82.649307,2020-01-01,Oaxaca,Oaxaca
20,Oaxaca,20338,Villa de Etla,Población por sexo: hombres,5247,35.57476,12.502972,51.755897,64.97868,12.161246,25.213709,17.089969,38.082407,2020-01-01,Oaxaca,Oaxaca
20,Oaxaca,20339,San Pedro y San Pablo Teposcolula,Población por sexo: hombres,2054,48.981683,13.762376,20.891089,69.405941,12.425743,34.554455,15.445545,51.896535,2020-01-01,Oaxaca,Oaxaca
20,Oaxaca,20340,San Pedro y San Pablo Tequixtepec,Población por sexo: hombres,804,79.2,23.354839,25.677419,66.451613,17.548387,58.709677,25.548387,84.237419,2020-01-01,Oaxaca,Oaxaca
20,Oaxaca,20341,San Pedro Yucunama,Población por sexo: hombres,108,77.571429,21.904762,20.0,83.809524,18.095238,40.0,20.0,78.990476,2020-01-01,Oaxaca,Oaxaca
20,Oaxaca,20342,San Raymundo Jalpan,Población por sexo: hombres,1918,-999.0,9.782031,28.123339,52.3126,19.298246,28.81446,14.779373,-999.0,2020-01-01,Oaxaca,Oaxaca
20,Oaxaca,20343,San Sebastián Abasolo,Población por sexo: hombres,953,59.40509,21.527041,43.372216,74.655355,20.148462,57.051962,21.73913,61.45175,2020-01-01,Oaxaca,Oaxaca
20,Oaxaca,20344,San Sebastián Coatlán,Población por sexo: hombres,1360,88.449811,29.132075,22.037736,87.622642,17.962264,82.641509,46.641509,89.098868,2020-01-01,Oaxaca,Oaxaca
20,Oaxaca,20345,San Sebastián Ixcapa,Población por sexo: hombres,2036,64.531062,25.851703,24.448898,77.705411,23.096192,77.655311,29.809619,65.249499,2020-01-01,Oaxaca,Oaxaca
20,Oaxaca,20346,San Sebastián Nicananduta,Población por sexo: hombres,703,92.841499,26.801153,18.731988,80.979827,14.841499,61.239193,62.247839,93.920749,2020-01-01,Oaxaca,Oaxaca
20,Oaxaca,20347,San Sebastián Río Hondo,Población por sexo: hombres,2101,93.428782,22.789784,24.312377,89.292731,23.133595,89.931238,24.901768,93.927308,2020-01-01,Oaxaca,Oaxaca
20,Oaxaca,20348,San Sebastián Tecomaxtlahuaca,Población por sexo: hombres,3917,75.007841,38.421328,37.820178,82.331417,29.508625,56.0115,30.266597,77.36827,2020-01-01,Oaxaca,Oaxaca
20,Oaxaca,20349,San Sebastián Teitipac,Población por sexo: hombres,1008,52.02505,29.95992,56.713427,73.647295,16.232465,64.328657,19.238477,53.05511,2020-01-01,Oaxaca,Oaxaca
20,Oaxaca,20350,San Sebastián Tutla,Población por sexo: hombres,9158,17.184798,4.979713,46.171571,53.69161,-999.0,-999.0,7.476151,20.676637,2020-01-01,Oaxaca,Oaxaca
20,Oaxaca,20351,San Simón Almolongas,Población por sexo: hombres,1329,80.532418,38.138825,31.731503,83.600305,13.119756,71.624714,22.959573,81.313501,2020-01-01,Oaxaca,Oaxaca
20,Oaxaca,20352,San Simón Zahuatlán,Población por sexo: hombres,2466,99.596985,52.770986,63.325183,96.699267,51.874491,66.09617,58.761206,99.596985,2020-01-01,Oaxaca,Oaxaca
20,Oaxaca,20353,Santa Ana,Población por sexo: hombres,1195,83.819267,31.798806,34.782609,88.832055,17.220801,69.565217,28.644501,83.981245,2020-01-01,Oaxaca,Oaxaca
20,Oaxaca,20354,Santa Ana Ateixtlahuaca,Población por sexo: hombres,239,97.135593,46.186441,84.322034,82.627119,47.033898,74.152542,-999.0,98.927966,2020-01-01,Oaxaca,Oaxaca
20,Oaxaca,20355,Santa Ana Cuauhtémoc,Población por sexo: hombres,340,90.008876,42.60355,-999.0,59.763314,-999.0,69.822485,49.112426,93.786982,2020-01-01,Oaxaca,Oaxaca
20,Oaxaca,20356,Santa Ana del Valle,Población por sexo: hombres,1067,70.653371,34.283001,62.773029,81.291548,17.663818,58.784425,17.094017,71.435897,2020-01-01,Oaxaca,Oaxaca
20,Oaxaca,20357,Santa Ana Tavela,Población por sexo: hombres,411,80.730864,28.888889,22.716049,77.283951,32.592593,90.864198,39.259259,81.404938,2020-01-01,Oaxaca,Oaxaca
20,Oaxaca,20358,Santa Ana Tlapacoyan,Población por sexo: hombres,925,68.124176,36.263736,46.373626,78.351648,26.813187,58.461538,35.604396,69.010989,2020-01-01,Oaxaca,Oaxaca
20,Oaxaca,20359,Santa Ana Yareni,Población por sexo: hombres,283,90.960573,31.899642,26.164875,73.835125,32.258065,75.268817,-999.0,92.082437,2020-01-01,Oaxaca,Oaxaca
20,Oaxaca,20360,Santa Ana Zegache,Población por sexo: hombres,1859,73.852013,21.926007,42.002176,73.558215,26.87704,80.576714,26.931447,75.480958,2020-01-01,Oaxaca,Oaxaca
20,Oaxaca,20361,Santa Catalina Quierí,Población por sexo: hombres,366,94.821918,34.520548,15.068493,85.753425,21.917808,90.684932,19.178082,95.090411,2020-01-01,Oaxaca,Oaxaca
20,Oaxaca,20362,Santa Catarina Cuixtla,Población por sexo: hombres,673,67.761329,30.060423,39.123867,72.507553,15.407855,42.145015,-999.0,69.731118,2020-01-01,Oaxaca,Oaxaca
20,Oaxaca,20363,Santa Catarina Ixtepeji,Población por sexo: hombres,1263,77.186549,19.855885,41.393114,81.104884,19.215372,51.561249,12.009608,79.516413,2020-01-01,Oaxaca,Oaxaca
20,Oaxaca,20364,Santa Catarina Juquila,Población por sexo: hombres,7213,74.352326,31.307271,38.96194,90.47366,26.518599,62.677631,22.06536,75.009447,2020-01-01,Oaxaca,Oaxaca
20,Oaxaca,20365,Santa Catarina Lachatao,Población por sexo: hombres,481,73.869748,11.344538,-999.0,79.411765,-999.0,-999.0,-999.0,76.972689,2020-01-01,Oaxaca,Oaxaca
20,Oaxaca,20366,Santa Catarina Loxicha,Población por sexo: hombres,1726,96.385478,38.134593,34.415584,88.606848,42.561983,74.439197,31.75915,96.887249,2020-01-01,Oaxaca,Oaxaca
20,Oaxaca,20367,Santa Catarina Mechoacán,Población por sexo: hombres,2233,92.624482,40.911183,24.66636,79.383341,29.45237,90.704096,51.955821,93.575242,2020-01-01,Oaxaca,Oaxaca
20,Oaxaca,20368,Santa Catarina Minas,Población por sexo: hombres,1027,64.258604,26.450344,29.301868,84.660767,25.958702,72.468043,13.470993,64.713864,2020-01-01,Oaxaca,Oaxaca
20,Oaxaca,20369,Santa Catarina Quiané,Población por sexo: hombres,1067,44.59847,21.223709,14.818356,70.172084,22.179732,35.564054,21.892925,45.914914,2020-01-01,Oaxaca,Oaxaca
20,Oaxaca,20370,Santa Catarina Tayata,Población por sexo: hombres,315,77.813505,-999.0,21.864952,53.376206,27.33119,84.244373,23.794212,79.398714,2020-01-01,Oaxaca,Oaxaca
20,Oaxaca,20371,Santa Catarina Ticuá,Población por sexo: hombres,431,92.925659,19.664269,25.659472,76.738609,21.103118,73.860911,27.817746,96.069544,2020-01-01,Oaxaca,Oaxaca
20,Oaxaca,20372,Santa Catarina Yosonotú,Población por sexo: hombres,597,91.052142,33.891993,-999.0,55.679702,10.242086,94.972067,-999.0,92.726257,2020-01-01,Oaxaca,Oaxaca
20,Oaxaca,20373,Santa Catarina Zapoquila,Población por sexo: hombres,201,93.35,28.5,-999.0,79.5,35.0,81.5,43.5,94.475,2020-01-01,Oaxaca,Oaxaca
20,Oaxaca,20374,Santa Cruz Acatepec,Población por sexo: hombres,775,93.703368,34.196891,12.694301,90.544041,59.715026,82.253886,33.678756,93.851036,2020-01-01,Oaxaca,Oaxaca
20,Oaxaca,20375,Santa Cruz Amilpas,Población por sexo: hombres,5491,36.581934,11.238592,43.188456,59.691508,14.005356,11.375768,9.750507,41.686271,2020-01-01,Oaxaca,Oaxaca
20,Oaxaca,20376,Santa Cruz de Bravo,Población por sexo: hombres,170,77.156627,35.542169,5.421687,80.120482,11.445783,66.26506,10.843373,77.487952,2020-01-01,Oaxaca,Oaxaca
20,Oaxaca,20377,Santa Cruz Itundujia,Población por sexo: hombres,5181,88.732237,24.564494,11.117636,80.681151,33.724799,92.405559,38.520258,89.330789,2020-01-01,Oaxaca,Oaxaca
20,Oaxaca,20378,Santa Cruz Mixtepec,Población por sexo: hombres,1791,81.115059,24.873096,30.626058,87.366046,28.539199,68.753525,35.7022,81.802594,2020-01-01,Oaxaca,Oaxaca
20,Oaxaca,20379,Santa Cruz Nundaco,Población por sexo: hombres,1331,90.160123,19.322556,27.790608,82.832948,30.100077,89.376443,38.645112,90.612779,2020-01-01,Oaxaca,Oaxaca
20,Oaxaca,20380,Santa Cruz Papalutla,Población por sexo: hombres,1098,59.150597,26.629936,27.272727,82.093664,18.549128,68.870523,15.243343,59.821855,2020-01-01,Oaxaca,Oaxaca
20,Oaxaca,20381,Santa Cruz Tacache de Mina,Población por sexo: hombres,1393,63.83675,29.795022,16.837482,85.065886,7.101025,41.654466,34.480234,64.593704,2020-01-01,Oaxaca,Oaxaca
